date,pred_stage,pred_discharge
2021-06-08,32.396397,920.95764
2021-06-09,32.51235,1007.1428
2021-06-10,32.39833,1040.1534
2021-06-11,32.10728,972.1394
2021-06-12,31.708485,749.35767
2021-06-13,31.520262,683.50616
2021-06-14,31.170237,555.0498
2021-06-15,30.855433,444.39346
2021-06-16,30.459545,352.35614
2021-06-17,30.330181,428.42224
2021-06-18,30.621233,616.1847
2021-06-19,30.605839,654.6887
2021-06-20,30.67918,646.57697
2021-06-21,30.877066,698.5298
2021-06-22,31.315714,835.4049
2021-06-23,31.7611,1097.0371
2021-06-24,32.550987,1453.4408
2021-06-25,32.96218,1807.8112
2021-06-26,32.21759,1442.6538
2021-06-27,31.681845,1201.3936
2021-06-28,31.317753,1021.44525
2021-06-29,31.268759,978.00726
2021-06-30,31.662315,1160.2228
2021-07-01,31.91459,1303.6466
2021-07-02,32.372704,1309.0192
2021-07-03,32.769257,1322.173
2021-07-04,33.30314,1730.354
2021-07-05,34.18106,1769.7106
2021-07-06,34.280743,1677.3357
2021-07-07,34.544952,1841.5863
2021-07-08,34.390152,2190.1416
2021-07-09,34.190945,2158.8618
2021-07-10,34.439545,2156.1853
2021-07-11,34.638126,2062.217
2021-07-12,34.750374,2051.1494
2021-07-13,34.743416,2149.411
2021-07-14,35.09075,2306.3264
2021-07-15,35.142963,2179.8743
2021-07-16,35.36296,2270.6965
2021-07-17,35.36531,2299.0486
2021-07-18,35.247036,2451.0024
2021-07-19,35.33864,2519.9521
2021-07-20,35.326393,2433.8706
2021-07-21,35.429703,2710.1199
2021-07-22,35.278797,2374.8003
2021-07-23,35.3414,2244.9226
2021-07-24,35.168053,2246.5952
2021-07-25,35.337696,2299.3274
2021-07-26,35.179348,2216.4697
2021-07-27,34.791973,2234.627
2021-07-28,34.390846,2134.147
2021-07-29,34.282906,2111.6462
2021-07-30,34.212727,2125.0334
2021-07-31,33.94721,1949.8647
2021-08-01,33.838585,1965.1611
2021-08-02,33.49,1734.1532
2021-08-03,33.23574,1717.2555
2021-08-04,32.945885,1664.5038
2021-08-05,33.000748,1738.0973
2021-08-06,32.52492,1422.6721
2021-08-07,31.845114,1163.4358
2021-08-08,31.835133,1223.208
2021-08-09,31.73103,1239.2606
2021-08-10,31.88981,1306.9187
2021-08-11,32.6971,1783.8264
2021-08-12,33.73833,2416.304
2021-08-13,33.74529,2147.286
2021-08-14,34.023403,2218.7844
2021-08-15,34.004726,2491.3464
2021-08-16,33.885506,2246.0063
2021-08-17,33.618256,1978.2078
2021-08-18,33.51079,1840.8767
2021-08-19,33.382393,1693.1637
2021-08-20,33.30663,1720.6907
2021-08-21,33.30692,1753.4916
2021-08-22,33.52038,2019.1312
2021-08-23,33.658035,2115.7341
2021-08-24,33.717846,2057.5186
2021-08-25,34.36154,2476.836
2021-08-26,34.785175,2697.6545
2021-08-27,35.027996,2337.5132
2021-08-28,35.350475,2086.762
2021-08-29,35.32483,2183.5251
2021-08-30,35.469223,2338.1707
2021-08-31,35.345234,2332.7783
2021-09-01,35.258762,2214.2715
2021-09-02,35.301327,2249.4514
2021-09-03,35.072453,2147.5962
2021-09-04,35.09458,2175.217
2021-09-05,35.101067,2140.7844
2021-09-06,34.91463,2272.9285
2021-09-07,34.887444,2231.2473
2021-09-08,34.8805,2158.8875
2021-09-09,35.0728,2273.1145
2021-09-10,35.192398,2171.7314
2021-09-11,35.316998,2311.924
2021-09-12,35.40242,2328.9006
2021-09-13,35.565292,2476.1497
2021-09-14,35.57106,2307.0034
2021-09-15,35.462864,2209.9985
2021-09-16,35.282944,2352.8843
2021-09-17,35.344486,2265.7825
2021-09-18,35.358135,2290.4575
2021-09-19,35.540234,2251.684
2021-09-20,35.258877,2318.8855
2021-09-21,35.108208,2139.9805
2021-09-22,34.62505,2028.2141
2021-09-23,34.685593,2034.5249
2021-09-24,34.700794,2192.612
2021-09-25,34.53434,2274.995
2021-09-26,34.368526,2076.763
2021-09-27,34.29222,2126.2568
2021-09-28,34.180702,2115.1277
2021-09-29,34.300426,2052.1147
2021-09-30,34.578686,2224.1711
2021-10-01,34.66947,2082.9336
2021-10-02,30.622435,1544.6912
2021-10-03,30.436686,1671.1385
2021-10-04,30.284637,1521.1957
2021-10-05,29.380968,1329.9082
2021-10-06,29.05599,1227.8096
2021-10-07,28.885332,1084.1282
2021-10-08,29.468983,1364.3344
2021-10-09,29.621447,1236.4906
2021-10-10,29.604082,1166.7865
2021-10-11,29.568146,1260.1067
2021-10-12,29.651514,1135.3995
2021-10-13,28.732935,830.05597
2021-10-14,28.622585,686.2118
2021-10-15,28.494078,594.429
2021-10-16,28.158855,606.25946
2021-10-17,28.105808,606.4342
2021-10-18,28.278975,617.1345
2021-10-19,28.18234,617.32947
2021-10-20,28.14234,570.03375
2021-10-21,28.159264,622.2626
2021-10-22,27.904125,544.26013
2021-10-23,27.835564,555.3636
2021-10-24,28.123644,553.14746
2021-10-25,28.252626,572.0975
2021-10-26,28.40243,586.3495
2021-10-27,28.296286,600.0454
2021-10-28,28.359335,594.2449
2021-10-29,28.5548,620.2383
2021-10-30,28.445827,579.82874
2021-10-31,28.41369,606.35114
2021-11-01,28.603163,594.11597
2021-11-02,28.563751,601.57904
2021-11-03,28.397896,608.5095
2021-11-04,28.481209,626.2314
2021-11-05,28.482277,612.70605
2021-11-06,28.569145,597.89777
2021-11-07,28.673271,647.6914
2021-11-08,28.575146,589.59827
2021-11-09,28.60128,608.82825
2021-11-10,28.755047,673.2181
2021-11-11,28.750223,672.3735
2021-11-12,28.743774,621.5196
2021-11-13,28.71564,638.0825
2021-11-14,28.724445,627.2931
2021-11-15,28.739965,626.92194
2021-11-16,28.925539,667.0292
2021-11-17,28.762371,593.1169
2021-11-18,28.75659,612.44867
2021-11-19,28.853792,593.55743
2021-11-20,29.141743,776.6194
2021-11-21,28.976557,666.1745
2021-11-22,29.079037,699.75476
2021-11-23,29.268303,756.56085
2021-11-24,29.219896,731.71625
2021-11-25,29.261852,765.34314
2021-11-26,29.44496,797.02277
2021-11-27,29.362175,745.22815
2021-11-28,29.29411,775.1515
2021-11-29,29.244797,710.1859
2021-11-30,29.197145,677.9642
2021-12-01,29.46058,811.3222
2021-12-02,29.340088,808.2681
2021-12-03,29.095343,682.1291
2021-12-04,29.283947,709.9594
2021-12-05,29.449978,776.73816
2021-12-06,29.525848,775.0131
2021-12-07,29.455446,730.06714
2021-12-08,29.427597,823.885
2021-12-09,29.665745,831.94745
2021-12-10,29.881277,841.2907
2021-12-11,29.76543,824.66364
2021-12-12,30.015625,880.30835
2021-12-13,30.179987,930.4776
2021-12-14,30.05366,833.6987
2021-12-15,30.108297,827.57587
2021-12-16,30.148178,892.92487
2021-12-17,30.055708,881.6815
2021-12-18,29.909294,832.9339
2021-12-19,30.03306,949.4612
2021-12-20,30.411991,1060.4531
2021-12-21,30.129467,997.68866
2021-12-22,30.249691,908.01483
2021-12-23,30.218567,895.75073
2021-12-24,30.055988,868.90204
2021-12-25,30.186283,864.8957
2021-12-26,30.053581,801.18744
2021-12-27,30.166182,866.6486
2021-12-28,30.051344,774.6039
2021-12-29,30.066887,794.6627
2021-12-30,29.793083,763.628
2021-12-31,29.97309,839.246
2022-01-01,30.093351,944.44055
2022-01-02,30.170847,882.66724
2022-01-03,29.893154,860.1276
2022-01-04,29.93384,824.58026
2022-01-05,29.838535,892.65314
2022-01-06,29.947512,894.2381
2022-01-07,29.93899,915.96
2022-01-08,29.977646,949.6655
2022-01-09,29.904238,875.48254
2022-01-10,30.185667,921.8367
2022-01-11,30.00999,852.8978
2022-01-12,29.98791,934.754
2022-01-13,30.188757,989.5872
2022-01-14,30.112122,970.33716
2022-01-15,29.992079,914.2407
2022-01-16,30.140188,941.34155
2022-01-17,30.288303,939.81104
2022-01-18,30.110685,822.68976
2022-01-19,30.42282,1052.8851
2022-01-20,30.384277,876.4693
2022-01-21,30.308685,827.3199
2022-01-22,30.453295,981.7668
2022-01-23,30.15969,954.5717
2022-01-24,30.11383,843.19763
2022-01-25,30.265594,981.1864
2022-01-26,30.184433,868.9451
2022-01-27,30.253471,897.5656
2022-01-28,30.139568,943.21655
2022-01-29,30.157581,979.59155
2022-01-30,29.958553,789.7591
2022-01-31,29.693577,753.36487
2022-02-01,29.781881,752.40375
2022-02-02,29.79007,680.6996
2022-02-03,29.936508,753.7307
2022-02-04,29.623384,724.03845
2022-02-05,29.848791,807.0646
2022-02-06,29.74784,698.3612
2022-02-07,30.080364,829.6802
2022-02-08,30.088106,907.67456
2022-02-09,30.235916,840.77496
2022-02-10,30.052925,890.2828
2022-02-11,30.187351,906.6853
2022-02-12,29.76901,734.7735
2022-02-13,29.763626,823.42993
2022-02-14,29.743769,798.0827
2022-02-15,29.947931,894.0258
2022-02-16,29.873621,797.5415
2022-02-17,29.680962,814.18225
2022-02-18,29.831078,742.5071
2022-02-19,29.931812,765.6118
2022-02-20,29.795439,842.1049
2022-02-21,29.626638,798.3851
2022-02-22,29.493505,677.3386
2022-02-23,29.61316,747.6743
2022-02-24,29.287365,670.2566
2022-02-25,29.310783,744.2139
2022-02-26,29.215054,705.8179
2022-02-27,29.191261,709.8331
2022-02-28,29.136105,697.11414
2022-03-01,29.39432,805.69867
2022-03-02,29.289665,730.83527
2022-03-03,29.35302,769.5806
2022-03-04,29.119347,663.0613
2022-03-05,29.296406,787.61975
2022-03-06,29.21512,750.1647
2022-03-07,29.35444,792.6609
2022-03-08,29.243515,728.62384
2022-03-09,29.54493,769.3644
2022-03-10,29.397,718.5765
2022-03-11,29.293789,704.90967
2022-03-12,29.094397,633.0469
2022-03-13,29.140476,697.2617
2022-03-14,29.24486,695.0692
2022-03-15,29.403967,778.76117
2022-03-16,29.520555,800.6818
2022-03-17,29.470528,782.15784
2022-03-18,29.26834,735.0446
2022-03-19,29.1137,645.32074
2022-03-20,29.130123,669.1949
2022-03-21,29.181713,665.88745
2022-03-22,29.446503,803.1909
2022-03-23,29.285892,770.6606
2022-03-24,28.973015,641.76904
2022-03-25,29.018957,681.1503
2022-03-26,29.025618,668.3506
2022-03-27,28.960493,646.593
2022-03-28,29.069475,627.5064
2022-03-29,29.137716,658.5346
2022-03-30,29.090666,661.02185
2022-03-31,29.006948,704.79315
2022-04-01,29.16011,680.7892
2022-04-02,30.49182,758.20624
2022-04-03,30.760773,778.5468
2022-04-04,30.63217,742.53076
2022-04-05,30.72414,756.4046
2022-04-06,30.7696,741.4084
2022-04-07,30.788046,799.92413
2022-04-08,30.678885,788.00977
2022-04-09,30.323746,741.94025
2022-04-10,30.345848,738.7603
2022-04-11,30.436153,791.0559
2022-04-12,30.392315,740.5912
2022-04-13,30.590986,798.1077
2022-04-14,30.622154,771.225
2022-04-15,30.887053,794.187
2022-04-16,31.084995,847.6821
2022-04-17,31.633678,1257.388
2022-04-18,31.8017,1225.2622
2022-04-19,31.464218,1000.3998
2022-04-20,31.157751,855.9239
2022-04-21,31.020592,814.9581
2022-04-22,31.025652,821.1619
2022-04-23,31.0235,831.1084
2022-04-24,30.876604,731.0653
2022-04-25,30.700832,653.81696
2022-04-26,30.694931,666.0938
2022-04-27,30.722101,703.59204
2022-04-28,30.63583,665.3941
2022-04-29,30.676533,706.7516
2022-04-30,31.307978,1017.06525
2022-05-01,31.519295,1083.514
2022-05-02,31.504856,1040.4148
2022-05-03,31.216614,879.38904
2022-05-04,30.9676,736.2884
2022-05-05,30.88103,705.5786
2022-05-06,30.997517,809.90796
2022-05-07,31.461197,1140.9011
2022-05-08,31.857548,1359.1088
2022-05-09,32.138485,1431.5908
2022-05-10,32.466583,1589.5099
2022-05-11,32.696426,1702.9047
2022-05-12,32.84876,1898.2325
2022-05-13,32.8609,1833.1686
2022-05-14,33.083656,1883.2466
2022-05-15,33.21314,1847.1006
2022-05-16,33.487236,1941.8074
2022-05-17,33.493027,1890.4408
2022-05-18,33.66357,1905.2565
2022-05-19,33.9363,2170.7
2022-05-20,33.95672,2247.1843
2022-05-21,33.8921,2212.547
2022-05-22,33.714592,2125.1013
2022-05-23,33.63807,2034.0352
2022-05-24,33.51845,1932.1895
2022-05-25,33.513893,1889.9451
2022-05-26,33.396572,1779.3018
2022-05-27,33.3836,1727.0852
2022-05-28,33.518494,1789.2778
2022-05-29,33.74945,1982.5907
2022-05-30,33.83208,2166.737
2022-05-31,33.801575,2163.615
2022-06-01,33.826538,2148.1267
2022-06-02,34.013775,2203.5217
2022-06-03,34.118145,2135.854
2022-06-04,34.16329,2144.0327
2022-06-05,34.178535,1902.3324
2022-06-06,34.412655,1758.5121
2022-06-07,34.466225,1620.1449
2022-06-08,34.538418,1643.3171
2022-06-09,34.41308,1723.9858
2022-06-10,34.43959,1946.2109
2022-06-11,34.27548,1952.0521
2022-06-12,33.81225,1790.0696
2022-06-13,33.36468,1639.8973
2022-06-14,33.17019,1438.7928
2022-06-15,33.17885,1464.6672
2022-06-16,33.21012,1640.4479
2022-06-17,33.4195,1748.8861
2022-06-18,33.438015,1831.6116
2022-06-19,33.312103,1820.3306
2022-06-20,33.36038,1799.7993
2022-06-21,33.414543,1784.7917
2022-06-22,33.701763,1969.1395
2022-06-23,33.68119,1877.9341
2022-06-24,33.709064,1889.227
2022-06-25,33.734314,1868.0592
2022-06-26,33.974777,2098.2805
2022-06-27,33.93286,2105.064
2022-06-28,34.098328,1997.8124
2022-06-29,34.2473,2144.9478
2022-06-30,34.507313,2339.2896
2022-07-01,34.759613,2612.2983
2022-07-02,34.635593,2571.0686
2022-07-03,34.305637,2391.3608
2022-07-04,33.996048,2192.521
2022-07-05,33.781265,1994.9817
2022-07-06,33.992355,2162.2988
2022-07-07,34.035774,2261.125
2022-07-08,33.98246,2164.7498
2022-07-09,33.526756,1821.5658
2022-07-10,33.0786,1511.9366
2022-07-11,32.750572,1183.8695
2022-07-12,32.576828,1212.2344
2022-07-13,32.330654,1204.0643
2022-07-14,32.125793,1210.2633
2022-07-15,31.631357,1044.1473
2022-07-16,31.573126,1054.106
2022-07-17,31.839998,1242.8741
2022-07-18,32.043144,1421.4579
2022-07-19,32.22091,1651.6538
2022-07-20,32.386826,1779.8499
2022-07-21,31.871954,1372.5723
2022-07-22,31.969711,1551.5282
2022-07-23,31.971703,1534.4857
2022-07-24,31.552471,1244.0776
2022-07-25,31.274963,1094.9736
2022-07-26,31.155182,1026.7589
2022-07-27,31.3101,1212.6294
2022-07-28,31.440828,1229.8143
2022-07-29,31.656261,1359.2579
2022-07-30,31.70829,1428.2833
2022-07-31,31.662308,1323.673
2022-08-01,31.21621,1085.809
2022-08-02,30.803972,879.60205
2022-08-03,30.679611,830.9014
2022-08-04,30.614864,772.71985
2022-08-05,30.570797,754.06464
2022-08-06,30.610409,759.1003
2022-08-07,30.915403,876.2165
2022-08-08,31.254492,926.8721
2022-08-09,30.889515,814.33795
2022-08-10,30.54399,748.94556
2022-08-11,30.511139,754.495
2022-08-12,30.562263,749.6306
2022-08-13,30.487652,710.8601
2022-08-14,30.468534,724.58246
2022-08-15,30.32803,685.6651
2022-08-16,30.1473,686.39276
2022-08-17,30.10256,741.9502
2022-08-18,30.21088,759.3104
2022-08-19,30.418655,805.29004
2022-08-20,30.386948,752.4401
2022-08-21,30.373621,722.7779
2022-08-22,30.313736,722.8889
2022-08-23,30.104094,740.4035
2022-08-24,29.871021,722.1319
2022-08-25,29.967485,700.90656
2022-08-26,30.043543,743.0232
2022-08-27,29.91469,730.17896
2022-08-28,29.860044,633.0948
2022-08-29,29.703644,636.14996
2022-08-30,29.725197,695.7074
2022-08-31,29.770908,664.31854
2022-09-01,29.584927,607.2623
2022-09-02,29.685146,555.8989
2022-09-03,29.563421,677.92786
2022-09-04,29.74703,743.0267
2022-09-05,29.683857,654.8861
2022-09-06,29.549198,649.66394
2022-09-07,29.535284,561.7312
2022-09-08,29.596258,584.7663
2022-09-09,29.673521,700.9811
2022-09-10,29.672712,715.312
2022-09-11,29.608635,696.33
2022-09-12,29.536713,738.3635
2022-09-13,29.409006,646.4563
2022-09-14,29.472334,722.64526
2022-09-15,29.358116,645.03815
2022-09-16,29.395462,643.3134
2022-09-17,29.408937,572.891
2022-09-18,29.59385,596.78156
2022-09-19,29.462528,639.5744
2022-09-20,29.37299,517.1425
2022-09-21,29.595474,699.4925
2022-09-22,29.423397,707.95233
2022-09-23,29.326572,753.0249
2022-09-24,29.511616,817.77496
2022-09-25,29.549192,817.8313
2022-09-26,29.50065,816.28827
2022-09-27,29.41807,852.81635
2022-09-28,29.445309,836.7066
2022-09-29,29.43241,788.5647
2022-09-30,29.45131,715.006
2022-10-01,29.273264,651.1234
2022-10-02,29.440947,734.4424
2022-10-03,29.520708,883.98376
2022-10-04,29.45677,848.1236
2022-10-05,29.017447,721.2954
2022-10-06,28.972326,743.36414
2022-10-07,28.900715,781.7155
2022-10-08,28.724907,701.40845
2022-10-09,28.589094,707.7965
2022-10-10,28.687916,685.1771
2022-10-11,28.618118,673.6177
2022-10-12,28.547066,642.58704
2022-10-13,28.635721,656.8927
2022-10-14,28.928314,721.21875
2022-10-15,29.216635,799.16473
2022-10-16,29.244616,737.13245
2022-10-17,29.424885,751.0585
2022-10-18,29.653534,870.57153
2022-10-19,29.578276,855.6304
2022-10-20,29.811985,872.61694
2022-10-21,29.857943,928.062
2022-10-22,29.838356,890.93024
2022-10-23,29.911646,802.8952
2022-10-24,29.679955,945.00793
2022-10-25,29.884577,830.42413
2022-10-26,29.804462,826.2777
2022-10-27,29.864502,915.7945
2022-10-28,29.896843,955.54736
2022-10-29,29.828352,1011.01495
2022-10-30,29.86059,971.2084
2022-10-31,29.963017,923.453
2022-11-01,29.913645,930.36566
2022-11-02,29.969406,884.2716
2022-11-03,30.026272,854.47656
2022-11-04,29.875372,929.94775
2022-11-05,29.68882,836.33167
2022-11-06,29.835848,826.36194
2022-11-07,29.815231,858.8366
2022-11-08,29.848297,879.76483
2022-11-09,29.90467,950.122
2022-11-10,29.754827,857.5568
2022-11-11,29.894436,874.6105
2022-11-12,29.840525,911.28625
2022-11-13,30.08813,956.1922
2022-11-14,29.984365,940.7909
2022-11-15,29.974583,955.86194
2022-11-16,29.958208,924.9941
2022-11-17,29.92569,849.04803
2022-11-18,29.960667,895.50195
2022-11-19,29.88906,859.3189
2022-11-20,29.935295,939.5347
2022-11-21,29.925676,926.78595
2022-11-22,30.002739,892.91156
2022-11-23,30.00277,913.16406
2022-11-24,30.025911,924.7783
2022-11-25,30.037327,923.2197
2022-11-26,30.036865,973.9863
2022-11-27,30.022755,923.1705
2022-11-28,29.95258,862.0002
2022-11-29,30.096243,917.40234
2022-11-30,29.733559,826.83435
2022-12-01,30.121445,896.4119
2022-12-02,29.974394,927.24817
2022-12-03,30.150713,950.5636
2022-12-04,30.000559,887.1536
2022-12-05,30.16433,996.4275
2022-12-06,30.080946,985.0684
2022-12-07,30.00206,850.5399
2022-12-08,29.871016,875.663
2022-12-09,29.919954,863.7686
2022-12-10,30.144947,933.3524
2022-12-11,29.893316,821.7625
2022-12-12,30.087929,936.39026
2022-12-13,29.908585,889.62665
2022-12-14,30.067844,1001.2861
2022-12-15,30.219168,970.0157
2022-12-16,30.32351,1057.6941
2022-12-17,30.359125,913.0446
2022-12-18,30.041336,932.05664
2022-12-19,29.825798,840.89
2022-12-20,30.218843,976.366
2022-12-21,29.909267,941.4673
2022-12-22,30.064611,958.67786
2022-12-23,30.115885,967.3962
2022-12-24,30.102942,940.81116
2022-12-25,29.998512,891.7818
2022-12-26,30.154629,952.6144
2022-12-27,29.820381,856.4986
2022-12-28,30.03066,938.5865
2022-12-29,30.040596,971.3239
2022-12-30,29.957533,835.1183
2022-12-31,29.82007,941.1148
