date,pred_stage,pred_discharge
2021-03-25,28.946102,253.22134
2021-03-26,29.04929,282.4727
2021-03-27,28.897705,233.97299
2021-03-28,28.927961,257.7268
2021-03-29,28.70959,204.91042
2021-03-30,28.71366,188.80759
2021-03-31,28.779997,235.87039
2021-04-01,28.836199,231.93271
2021-04-02,29.663845,399.50595
2021-04-03,30.671461,633.5981
2021-04-04,30.99353,689.98865
2021-04-05,30.735924,630.428
2021-04-06,30.579958,579.09503
2021-04-07,30.521309,577.19214
2021-04-08,30.910044,693.89325
2021-04-09,31.405437,909.48035
2021-04-10,31.062962,781.7003
2021-04-11,30.834263,710.3217
2021-04-12,30.812733,639.80634
2021-04-13,30.753529,635.91016
2021-04-14,30.744106,615.4872
2021-04-15,30.845842,626.8373
2021-04-16,30.785465,566.2997
2021-04-17,30.701643,539.2299
2021-04-18,30.725157,554.47107
2021-04-19,30.420864,471.92593
2021-04-20,30.229483,420.13647
2021-04-21,30.398844,505.2405
2021-04-22,30.623089,537.69006
2021-04-23,31.245333,807.1151
2021-04-24,31.472914,922.835
2021-04-25,32.073563,1261.7819
2021-04-26,32.476776,1464.5455
2021-04-27,32.341797,1289.3713
2021-04-28,32.099285,1155.5046
2021-04-29,31.877077,1081.348
2021-04-30,31.724066,1031.8936
2021-05-01,31.553507,973.6168
2021-05-02,31.29162,857.2928
2021-05-03,31.016863,669.2474
2021-05-04,31.14955,749.7907
2021-05-05,31.451618,846.24554
2021-05-06,31.436,840.2483
2021-05-07,31.390755,850.72864
2021-05-08,31.382257,844.774
2021-05-09,31.523232,965.5368
2021-05-10,31.488695,1010.1731
2021-05-11,31.54706,1062.952
2021-05-12,31.658506,1138.663
2021-05-13,31.5954,1109.6484
2021-05-14,31.998304,1253.8098
2021-05-15,32.37927,1393.9044
2021-05-16,32.908604,1690.7411
2021-05-17,33.46116,1862.7241
2021-05-18,33.58567,1889.4062
2021-05-19,33.664383,1854.0107
2021-05-20,33.748295,1716.3318
2021-05-21,33.74171,1637.0273
2021-05-22,33.80272,1565.0219
2021-05-23,34.04458,1514.8374
2021-05-24,34.19467,1625.615
2021-05-25,34.440895,1727.5408
2021-05-26,34.203777,1557.2196
2021-05-27,34.003006,1504.7167
2021-05-28,33.78752,1479.8318
2021-05-29,33.422436,1372.6975
2021-05-30,33.07117,1215.2043
2021-05-31,32.69326,1048.6678
2021-06-01,32.56634,1048.2837
2021-06-02,32.42063,937.62524
2021-06-03,32.355114,1021.8627
2021-06-04,32.5793,1100.0782
2021-06-05,32.632984,1183.4379
2021-06-06,32.45296,1097.498
2021-06-07,32.330692,998.08856
2021-06-08,32.15549,950.5134
2021-06-09,32.15184,971.3401
2021-06-10,32.215496,1020.4684
2021-06-11,31.755798,860.0505
2021-06-12,31.233585,682.25183
2021-06-13,31.415714,762.7897
2021-06-14,31.064999,653.4223
2021-06-15,30.855778,585.43494
2021-06-16,30.460724,461.18402
2021-06-17,30.41166,517.7004
2021-06-18,30.517265,551.39703
2021-06-19,30.478622,549.3142
2021-06-20,30.622606,639.5142
2021-06-21,31.41856,1110.6484
2021-06-22,31.477901,1333.3845
2021-06-23,31.499086,1313.9484
2021-06-24,32.139957,1596.4039
2021-06-25,31.196903,1139.3961
2021-06-26,30.81073,957.051
2021-06-27,30.306438,794.14764
2021-06-28,30.36213,759.387
2021-06-29,30.82704,831.3404
2021-06-30,31.502825,1118.2037
2021-07-01,31.762444,1351.6703
2021-07-02,32.32962,1550.1282
2021-07-03,32.183533,1338.8511
2021-07-04,32.803905,1353.6713
2021-07-05,33.825703,1724.6221
2021-07-06,34.13945,1907.2418
2021-07-07,34.064785,2071.5505
2021-07-08,33.68249,1987.1323
2021-07-09,33.285515,1944.7814
2021-07-10,33.955105,2379.0012
2021-07-11,33.84158,2240.339
2021-07-12,33.562996,2145.145
2021-07-13,34.02745,2345.8638
2021-07-14,34.681377,2769.4258
2021-07-15,34.501774,2609.2021
2021-07-16,34.249786,2546.2563
2021-07-17,34.526314,2688.5276
2021-07-18,34.486607,2617.5999
2021-07-19,34.45991,2646.8877
2021-07-20,34.661995,2742.1125
2021-07-21,34.48868,2574.6396
2021-07-22,34.506073,2611.184
2021-07-23,34.97164,2815.7314
2021-07-24,34.514256,2645.4543
2021-07-25,34.497913,2603.955
2021-07-26,34.3659,2564.6528
2021-07-27,33.768253,2172.4207
2021-07-28,33.34835,1987.0243
2021-07-29,33.613434,2169.6455
2021-07-30,33.573933,2151.5913
2021-07-31,32.81708,1763.8276
2021-08-01,32.701916,1727.6007
2021-08-02,31.9612,1350.3489
2021-08-03,31.598928,1201.5026
2021-08-04,31.585457,1316.7356
2021-08-05,31.906815,1468.9257
2021-08-06,31.068495,1021.46466
2021-08-07,30.45371,846.9154
2021-08-08,30.624361,990.9547
2021-08-09,30.508696,920.52435
2021-08-10,31.238613,1212.2556
2021-08-11,32.119736,1609.3523
2021-08-12,33.346226,2145.7085
2021-08-13,33.75331,2334.4292
2021-08-14,33.06698,1925.7323
2021-08-15,33.452053,2009.7695
2021-08-16,33.54158,2024.5721
2021-08-17,33.096172,1892.2725
2021-08-18,33.220036,2028.532
2021-08-19,32.438065,1590.1344
2021-08-20,32.422523,1630.2365
2021-08-21,32.21442,1503.1439
2021-08-22,32.62543,1779.0905
2021-08-23,33.127224,2008.1
2021-08-24,33.196472,2059.032
2021-08-25,33.97609,2423.514
2021-08-26,34.61331,2625.1416
2021-08-27,34.520752,2646.7424
2021-08-28,35.11727,2933.0095
2021-08-29,34.5965,2661.36
2021-08-30,34.363857,2600.773
2021-08-31,34.318607,2570.859
2021-09-01,34.1595,2500.6526
2021-09-02,34.29688,2517.4717
2021-09-03,34.259544,2486.2603
2021-09-04,34.373447,2512.6694
2021-09-05,34.139877,2368.8071
2021-09-06,33.807194,2243.7637
2021-09-07,33.972538,2312.2368
2021-09-08,34.10999,2387.9639
2021-09-09,34.280968,2578.232
2021-09-10,34.67138,2786.2046
2021-09-11,34.463543,2729.2817
2021-09-12,34.562294,2748.5706
2021-09-13,34.587273,2733.459
2021-09-14,34.539562,2641.065
2021-09-15,34.42562,2618.7524
2021-09-16,34.792454,2770.4785
2021-09-17,34.768036,2770.4297
2021-09-18,34.59335,2669.4888
2021-09-19,34.56944,2632.8184
2021-09-20,34.407764,2531.125
2021-09-21,33.98762,2278.861
2021-09-22,33.8309,2176.1626
2021-09-23,33.757397,2169.9385
2021-09-24,33.626156,2115.972
2021-09-25,33.58302,2074.8115
2021-09-26,33.566196,2133.4546
2021-09-27,33.42626,2073.1155
2021-09-28,33.533405,2117.197
2021-09-29,33.619267,2229.2175
2021-09-30,34.19692,2517.9038
2021-10-01,33.612244,2154.4192
2021-10-02,31.802086,1694.551
2021-10-03,31.993212,1652.2483
2021-10-04,32.044685,1726.7313
2021-10-05,31.926126,1710.6595
2021-10-06,31.875578,1688.1584
2021-10-07,32.187283,1840.8763
2021-10-08,32.68445,2105.7578
2021-10-09,32.11304,1811.9794
2021-10-10,31.992352,1744.7377
2021-10-11,31.913841,1737.0001
2021-10-12,31.038258,1262.173
2021-10-13,30.506624,1055.7522
2021-10-14,30.158442,881.1286
2021-10-15,29.912897,770.4708
2021-10-16,29.984804,799.7138
2021-10-17,29.882265,751.4288
2021-10-18,29.912163,761.7675
2021-10-19,29.859173,752.955
2021-10-20,29.93731,757.3505
2021-10-21,30.246048,892.3558
2021-10-22,30.372797,991.1308
2021-10-23,30.259373,939.1072
2021-10-24,29.856602,753.6358
2021-10-25,29.737211,664.65594
2021-10-26,29.505531,573.8843
2021-10-27,29.471436,530.478
2021-10-28,29.379938,499.9484
2021-10-29,29.419216,507.7509
2021-10-30,29.465784,509.18915
2021-10-31,29.446478,513.56445
2021-11-01,29.178183,383.9635
2021-11-02,29.236448,419.7879
2021-11-03,29.735876,613.0237
2021-11-04,29.41447,503.29947
2021-11-05,29.293394,443.78128
2021-11-06,29.203508,396.18594
2021-11-07,29.159004,378.90344
2021-11-08,29.098177,356.53964
2021-11-09,29.105541,357.31604
2021-11-10,29.183735,402.05533
2021-11-11,29.128796,370.0073
2021-11-12,29.181835,377.30917
2021-11-13,29.214449,400.58075
2021-11-14,29.225151,391.98755
2021-11-15,29.094465,364.76273
2021-11-16,29.052444,347.7449
2021-11-17,29.148504,379.64597
2021-11-18,29.067951,345.69836
2021-11-19,28.968178,311.64117
2021-11-20,28.801477,264.7432
2021-11-21,28.735224,263.81677
2021-11-22,28.67899,229.48653
2021-11-23,28.800613,274.2774
2021-11-24,28.656189,228.66812
2021-11-25,28.776508,256.08902
2021-11-26,28.653454,219.13425
2021-11-27,28.658176,235.08421
2021-11-28,28.705418,232.70918
2021-11-29,28.62944,208.7823
2021-11-30,28.631474,237.37274
2021-12-01,28.626259,219.81691
2021-12-02,28.677826,238.3578
2021-12-03,28.709541,247.25114
2021-12-04,28.718052,235.533
2021-12-05,28.721249,230.14793
2021-12-06,28.617249,205.92911
2021-12-07,28.542408,194.85887
2021-12-08,28.47024,169.20776
2021-12-09,28.46274,180.22806
2021-12-10,28.44308,179.81053
2021-12-11,28.388458,152.58623
2021-12-12,28.31412,166.46217
2021-12-13,28.289862,151.06976
2021-12-14,28.349806,157.12856
2021-12-15,28.341396,156.65125
2021-12-16,28.285162,153.18857
2021-12-17,28.294159,153.45665
2021-12-18,28.279478,142.86758
2021-12-19,28.27419,144.04308
2021-12-20,28.292913,140.04202
2021-12-21,28.262627,146.7512
2021-12-22,28.237751,137.31143
2021-12-23,28.329082,145.04878
2021-12-24,28.288376,164.80347
2021-12-25,28.313608,157.02127
2021-12-26,28.253395,123.695984
2021-12-27,28.143541,98.9643
2021-12-28,28.11135,96.8406
2021-12-29,28.380049,162.3358
2021-12-30,28.441862,171.00186
2021-12-31,28.275278,136.08304
2022-01-01,28.321491,152.9721
2022-01-02,28.37422,181.76395
2022-01-03,28.402248,183.76308
2022-01-04,28.416882,182.0583
2022-01-05,28.474262,199.15558
2022-01-06,28.402218,180.8084
2022-01-07,28.432867,185.68657
2022-01-08,28.381975,177.73444
2022-01-09,28.48799,210.24991
2022-01-10,28.3149,179.58809
2022-01-11,28.308779,151.26898
2022-01-12,28.109901,105.996895
2022-01-13,28.215302,130.93652
2022-01-14,28.314524,159.80305
2022-01-15,28.240786,144.31412
2022-01-16,28.299408,153.25613
2022-01-17,28.246418,141.58058
2022-01-18,28.120522,113.18808
2022-01-19,28.21472,147.30933
2022-01-20,28.339779,187.01834
2022-01-21,28.10441,105.09924
2022-01-22,28.054457,110.76108
2022-01-23,28.279835,151.78098
2022-01-24,28.318668,178.10535
2022-01-25,28.21258,141.44621
2022-01-26,28.313225,158.15169
2022-01-27,28.242786,148.2529
2022-01-28,28.377216,195.3886
2022-01-29,28.327751,147.93982
2022-01-30,28.526743,175.0681
2022-01-31,28.586113,203.58429
2022-02-01,28.645245,204.13547
2022-02-02,28.55969,175.04424
2022-02-03,28.621256,214.62952
2022-02-04,28.509113,157.84442
2022-02-05,28.582407,199.14825
2022-02-06,28.487144,178.72963
2022-02-07,28.348757,145.31404
2022-02-08,28.26666,123.12827
2022-02-09,28.306818,143.88997
2022-02-10,28.238993,138.86089
2022-02-11,28.326601,145.9114
2022-02-12,28.505054,196.99812
2022-02-13,28.580582,216.95642
2022-02-14,28.430408,171.48619
2022-02-15,28.517181,188.19415
2022-02-16,28.407526,153.46648
2022-02-17,28.549221,198.40346
2022-02-18,28.41144,175.49097
2022-02-19,28.477556,179.1033
2022-02-20,28.42644,184.71786
2022-02-21,28.572575,200.80763
2022-02-22,28.582401,196.29547
2022-02-23,28.640251,207.52234
2022-02-24,28.677778,229.63304
2022-02-25,28.663488,218.01932
2022-02-26,28.750301,235.25175
2022-02-27,28.738989,240.03432
2022-02-28,28.711653,232.99843
2022-03-01,28.765705,245.60991
2022-03-02,28.68186,224.05275
2022-03-03,28.708452,251.80075
2022-03-04,28.68006,239.82317
2022-03-05,28.76804,252.44868
2022-03-06,28.643847,217.63687
2022-03-07,28.656248,225.48651
2022-03-08,28.593983,201.33557
2022-03-09,28.631542,208.4938
2022-03-10,28.617086,201.9895
2022-03-11,28.805035,272.02206
2022-03-12,28.657896,211.48593
2022-03-13,28.759167,249.57005
2022-03-14,28.708534,220.62158
2022-03-15,28.596617,212.16965
2022-03-16,28.56088,209.66891
2022-03-17,28.595705,223.60353
2022-03-18,28.645777,230.7469
2022-03-19,28.866953,281.80206
2022-03-20,28.925318,284.12915
2022-03-21,28.822866,247.36696
2022-03-22,28.67047,222.06897
2022-03-23,28.811287,258.41327
2022-03-24,29.064344,336.7956
2022-03-25,29.016481,323.04987
2022-03-26,29.152794,351.30283
2022-03-27,28.974983,288.2107
2022-03-28,28.868687,270.299
2022-03-29,28.943523,290.01813
2022-03-30,28.788235,241.63968
2022-03-31,28.895744,291.5233
2022-04-01,28.941912,300.15753
2022-04-02,29.497007,404.6529
2022-04-03,29.968918,501.4861
2022-04-04,29.590761,370.2192
2022-04-05,29.74531,396.99222
2022-04-06,29.658659,372.70776
2022-04-07,29.483337,337.55295
2022-04-08,29.31764,287.7214
2022-04-09,29.346346,329.11407
2022-04-10,29.582827,397.1672
2022-04-11,29.542177,408.6571
2022-04-12,29.685635,448.8133
2022-04-13,29.90328,500.52615
2022-04-14,30.236374,608.17725
2022-04-15,30.660427,712.9485
2022-04-16,31.00433,869.00616
2022-04-17,31.605377,1163.0499
2022-04-18,31.574898,1105.2626
2022-04-19,31.333084,952.4316
2022-04-20,31.103333,872.0008
2022-04-21,30.928886,838.1884
2022-04-22,30.895481,827.56305
2022-04-23,30.7471,769.8356
2022-04-24,30.514467,661.1939
2022-04-25,30.569078,641.04834
2022-04-26,30.617886,675.2324
2022-04-27,30.646427,708.0627
2022-04-28,30.558891,658.19226
2022-04-29,30.904127,779.2838
2022-04-30,31.383158,1001.41455
2022-05-01,31.51167,1057.2782
2022-05-02,31.426182,1022.6131
2022-05-03,31.19807,880.9788
2022-05-04,31.01915,804.65106
2022-05-05,31.042257,808.08673
2022-05-06,31.153202,910.2678
2022-05-07,31.585236,1237.5212
2022-05-08,31.82997,1392.85
2022-05-09,32.055695,1466.128
2022-05-10,32.199703,1517.3795
2022-05-11,32.35917,1547.3259
2022-05-12,32.544018,1661.7689
2022-05-13,32.62115,1675.6532
2022-05-14,32.941055,1817.4178
2022-05-15,33.059666,1887.7377
2022-05-16,33.112785,1884.5574
2022-05-17,32.98654,1840.4121
2022-05-18,33.14691,1950.153
2022-05-19,33.408882,2075.7607
2022-05-20,33.3365,2024.5378
2022-05-21,33.256252,1901.6925
2022-05-22,33.19925,1914.2936
2022-05-23,33.213947,1890.5127
2022-05-24,33.01919,1856.6804
2022-05-25,32.92917,1800.5515
2022-05-26,32.71386,1663.4598
2022-05-27,32.437542,1590.1499
2022-05-28,32.798004,1748.0269
2022-05-29,32.948296,1791.1378
2022-05-30,33.090992,1851.2449
2022-05-31,33.177578,1929.3251
2022-06-01,33.35336,1944.0004
2022-06-02,33.461327,2010.175
2022-06-03,33.75692,2052.258
2022-06-04,33.555927,1697.3787
2022-06-05,34.10861,1555.695
2022-06-06,34.28479,1590.4974
2022-06-07,34.24614,1659.5967
2022-06-08,34.374172,1760.5227
2022-06-09,34.16597,1827.4655
2022-06-10,34.082253,1936.7762
2022-06-11,33.503498,1643.1904
2022-06-12,33.253063,1349.4603
2022-06-13,32.850235,1398.0321
2022-06-14,32.770382,1365.7887
2022-06-15,32.88969,1501.4392
2022-06-16,32.92168,1650.7277
2022-06-17,32.9299,1662.3483
2022-06-18,32.757156,1614.8813
2022-06-19,32.65617,1524.901
2022-06-20,32.827324,1638.4963
2022-06-21,32.869156,1626.273
2022-06-22,33.116302,1741.4767
2022-06-23,33.179535,1696.2902
2022-06-24,33.191105,1807.1123
2022-06-25,33.038933,1774.4401
2022-06-26,33.207253,1876.6238
2022-06-27,33.30883,1949.0101
2022-06-28,33.470146,2044.644
2022-06-29,33.557682,2179.9402
2022-06-30,33.987064,2437.7402
2022-07-01,34.06518,2468.7327
2022-07-02,33.676537,2268.65
2022-07-03,33.537476,2080.0522
2022-07-04,33.201103,1920.9253
2022-07-05,33.171383,1804.0392
2022-07-06,33.588814,2045.1888
2022-07-07,33.472588,2028.8094
2022-07-08,33.338467,1869.9065
2022-07-09,32.925465,1516.1254
2022-07-10,32.43958,1288.1257
2022-07-11,31.950485,1112.1948
2022-07-12,31.688166,1055.7555
2022-07-13,31.367,1025.001
2022-07-14,31.334246,1043.1146
2022-07-15,31.062267,992.7047
2022-07-16,31.084381,1034.466
2022-07-17,31.223042,1182.2667
2022-07-18,31.276234,1210.5187
2022-07-19,31.349508,1190.3633
2022-07-20,31.403828,1259.0074
2022-07-21,31.213636,1188.5586
2022-07-22,31.307407,1209.567
2022-07-23,31.08214,1106.5952
2022-07-24,30.743532,975.86273
2022-07-25,30.606232,934.01904
2022-07-26,30.459698,899.7798
2022-07-27,30.633665,998.6502
2022-07-28,30.632086,992.91644
2022-07-29,30.866205,1078.6553
2022-07-30,30.762186,1018.3816
2022-07-31,30.656054,963.1129
2022-08-01,30.343725,843.7903
2022-08-02,30.164396,762.7371
2022-08-03,30.227034,822.34894
2022-08-04,30.065474,757.3488
2022-08-05,30.13555,779.63513
2022-08-06,30.133867,782.5584
2022-08-07,30.635263,1048.2937
2022-08-08,30.507599,939.7938
2022-08-09,30.054417,719.38477
2022-08-10,30.06185,713.5621
2022-08-11,30.134937,774.4697
2022-08-12,30.06371,759.08844
2022-08-13,29.92554,697.8763
2022-08-14,30.059383,736.42267
2022-08-15,29.68274,594.09326
2022-08-16,29.592386,529.9299
2022-08-17,29.683102,546.0181
2022-08-18,29.733286,545.4656
2022-08-19,29.909952,607.3624
2022-08-20,30.00914,645.4307
2022-08-21,29.902346,613.17096
2022-08-22,29.767496,558.1932
2022-08-23,29.455177,449.65088
2022-08-24,29.401022,435.35834
2022-08-25,29.363668,391.77728
2022-08-26,29.281971,370.67688
2022-08-27,28.990942,300.64136
2022-08-28,28.96645,280.8494
2022-08-29,29.007843,296.73257
2022-08-30,28.8985,306.03128
2022-08-31,28.752378,261.2972
2022-09-01,28.873096,297.52682
2022-09-02,28.812372,277.58948
2022-09-03,28.608559,227.25435
2022-09-04,28.717857,251.22247
2022-09-05,28.730646,248.61584
2022-09-06,28.788515,284.22092
2022-09-07,28.745783,262.8354
2022-09-08,28.833872,295.59662
2022-09-09,28.664244,225.00255
2022-09-10,28.61583,230.50102
2022-09-11,28.624126,230.31207
2022-09-12,28.52824,207.8405
2022-09-13,28.612625,224.77638
2022-09-14,28.608124,237.75053
2022-09-15,28.558937,212.80273
2022-09-16,28.505014,206.67722
2022-09-17,28.683195,247.13359
2022-09-18,28.740025,272.36905
2022-09-19,28.582142,216.67188
2022-09-20,28.536573,231.19363
2022-09-21,28.424095,171.25905
2022-09-22,28.324629,141.6236
2022-09-23,28.30957,171.09775
2022-09-24,28.361221,172.46436
2022-09-25,28.4578,207.75572
2022-09-26,28.289518,136.42516
2022-09-27,28.4539,211.14943
2022-09-28,28.263943,147.81195
2022-09-29,28.331495,160.77834
2022-09-30,28.339605,159.58516
2022-10-01,28.194128,128.76419
2022-10-02,28.319002,167.93979
2022-10-03,28.182222,120.050606
2022-10-04,28.451202,202.17747
2022-10-05,28.772861,286.31256
2022-10-06,29.081354,387.07452
2022-10-07,29.15684,400.90347
2022-10-08,29.15695,408.05685
2022-10-09,29.151596,405.99005
2022-10-10,29.211584,446.0112
2022-10-11,29.15663,424.53574
2022-10-12,29.27068,463.70425
2022-10-13,29.029284,366.34885
2022-10-14,28.71114,263.88074
2022-10-15,28.477013,191.1151
2022-10-16,28.41408,185.28697
2022-10-17,28.500793,222.22769
2022-10-18,28.395985,180.87077
2022-10-19,28.354317,163.45576
2022-10-20,28.39954,192.31697
2022-10-21,28.405195,171.58377
2022-10-22,28.290932,164.0263
2022-10-23,28.352028,181.42484
2022-10-24,28.317196,175.35608
2022-10-25,28.469873,205.52516
2022-10-26,28.32555,171.45021
2022-10-27,28.268124,163.03214
2022-10-28,28.398369,192.68257
2022-10-29,28.327908,157.9906
2022-10-30,28.33004,168.11699
2022-10-31,28.438255,203.85812
2022-11-01,28.24686,145.67915
2022-11-02,28.349237,171.32483
2022-11-03,28.352194,180.18991
2022-11-04,28.280844,139.45184
2022-11-05,28.322643,171.46367
2022-11-06,28.26049,150.40051
2022-11-07,28.388939,176.69649
2022-11-08,28.303852,157.87477
2022-11-09,28.39595,173.59116
2022-11-10,28.39039,189.36655
2022-11-11,28.261122,146.4565
2022-11-12,28.362375,183.3626
2022-11-13,28.273771,170.78903
2022-11-14,28.392902,198.7103
2022-11-15,28.364012,188.1593
2022-11-16,28.358263,156.03046
2022-11-17,28.235138,143.67378
2022-11-18,28.422108,184.49355
2022-11-19,28.25618,138.1154
2022-11-20,28.40576,180.78984
2022-11-21,28.360342,175.26588
2022-11-22,28.351543,167.72565
2022-11-23,28.299215,161.28593
2022-11-24,28.289783,162.66231
2022-11-25,28.238214,142.0064
2022-11-26,28.386412,177.03145
2022-11-27,28.412645,191.16356
2022-11-28,28.255817,144.6598
2022-11-29,28.382421,184.5254
2022-11-30,28.297974,169.85286
2022-12-01,28.285574,150.17354
2022-12-02,28.193258,119.96333
2022-12-03,28.350689,165.80603
2022-12-04,28.261023,146.30994
2022-12-05,28.351652,164.12279
2022-12-06,28.219748,136.95348
2022-12-07,28.221233,147.61336
2022-12-08,28.451935,201.48416
2022-12-09,28.212929,131.23425
2022-12-10,28.309622,150.21126
2022-12-11,28.355837,178.5594
2022-12-12,28.28379,155.67944
2022-12-13,28.284399,139.32977
2022-12-14,28.261377,150.96523
2022-12-15,28.317171,158.07155
2022-12-16,28.301167,148.52818
2022-12-17,28.423752,185.52962
2022-12-18,28.326605,181.00697
2022-12-19,28.347057,173.30968
2022-12-20,28.37663,185.15317
2022-12-21,28.260107,154.57826
2022-12-22,28.207333,124.54182
2022-12-23,28.392584,173.084
2022-12-24,28.252281,144.42532
2022-12-25,28.327671,177.39867
2022-12-26,28.345037,172.00366
2022-12-27,28.231379,142.2404
2022-12-28,28.369843,168.16025
2022-12-29,28.273415,158.97067
2022-12-30,28.351326,156.03694
2022-12-31,28.405039,184.39935
